Mesh_ID,Mesh_Index,Modality,GT_Instance_ID,IoU,Dice,GT_Area,Pred_Area,Num_Predicted_Masks,Best_Pred_Mask_ID
2e588c7566c54e4086511411763a3e29,36,normal,5,0.4342590570449829,0.6055517792701721,13261,5796,13,7
2e588c7566c54e4086511411763a3e29,36,normal,6,0.991321861743927,0.9956420063972473,29227,29057,13,2
2e588c7566c54e4086511411763a3e29,36,normal,7,0.8972746133804321,0.9458563327789307,5191,5669,13,9
2e588c7566c54e4086511411763a3e29,36,normal,8,0.22707541286945343,0.37010830640792847,4420,18476,13,4
2e588c7566c54e4086511411763a3e29,36,normal,9,0.02514537237584591,0.04905718192458153,854,5669,13,9
2e588c7566c54e4086511411763a3e29,36,normal,10,0.9782713651657104,0.9890163540840149,14358,14321,13,6
2e588c7566c54e4086511411763a3e29,36,normal,11,0.0,0.0,4985,858015,13,0
2e588c7566c54e4086511411763a3e29,36,normal,12,0.0,0.0,1826,858015,13,0
2e588c7566c54e4086511411763a3e29,36,normal,13,0.20242224633693695,0.3366907835006714,4308,17534,13,5
2e588c7566c54e4086511411763a3e29,36,normal,14,0.0,0.0,1565,858015,13,0
2e588c7566c54e4086511411763a3e29,36,normal,15,0.7786834836006165,0.8755728602409363,14107,17534,13,5
2e588c7566c54e4086511411763a3e29,36,point,1,0.0,0.0,4325,856628,11,0
2e588c7566c54e4086511411763a3e29,36,point,2,0.9834293723106384,0.9916454553604126,5535,5477,11,8
2e588c7566c54e4086511411763a3e29,36,point,3,0.2694128453731537,0.424468457698822,18151,5177,11,9
2e588c7566c54e4086511411763a3e29,36,point,4,0.9841925501823425,0.9920333027839661,5538,5508,11,7
2e588c7566c54e4086511411763a3e29,36,point,5,0.020785465836524963,0.04072445631027222,13261,5843,11,6
2e588c7566c54e4086511411763a3e29,36,point,6,0.9951468110084534,0.9975674748420715,29227,29149,11,2
2e588c7566c54e4086511411763a3e29,36,point,7,0.0,0.0,5191,856628,11,0
2e588c7566c54e4086511411763a3e29,36,point,8,0.24218182265758514,0.38992974162101746,4420,17784,11,3
2e588c7566c54e4086511411763a3e29,36,point,9,0.0,0.0,854,856628,11,0
2e588c7566c54e4086511411763a3e29,36,point,10,0.7189154624938965,0.8364756107330322,14358,17784,11,3
2e588c7566c54e4086511411763a3e29,36,point,11,0.7539828419685364,0.8597379922866821,4985,6465,11,5
2e588c7566c54e4086511411763a3e29,36,point,12,0.0010866940720006824,0.00217102887108922,1826,6465,11,5
2e588c7566c54e4086511411763a3e29,36,point,13,0.24437165260314941,0.3927631378173828,4308,16585,11,4
2e588c7566c54e4086511411763a3e29,36,point,14,0.23557470738887787,0.381320059299469,1565,6465,11,5
2e588c7566c54e4086511411763a3e29,36,point,15,0.6849849224090576,0.8130457401275635,14107,16585,11,4
2e588c7566c54e4086511411763a3e29,36,matte,1,0.019443348050117493,0.0381450280547142,4325,6004,12,7
2e588c7566c54e4086511411763a3e29,36,matte,2,0.9556393623352051,0.9773165583610535,5535,5354,12,10
2e588c7566c54e4086511411763a3e29,36,matte,3,0.26051798462867737,0.4133506715297699,18151,4919,12,11
2e588c7566c54e4086511411763a3e29,36,matte,4,0.9669183492660522,0.9831809997558594,5538,5402,12,9
2e588c7566c54e4086511411763a3e29,36,matte,5,0.4218502640724182,0.5933821201324463,13261,5597,12,8
2e588c7566c54e4086511411763a3e29,36,matte,6,0.9851532578468323,0.9925211071968079,29227,28803,12,3
2e588c7566c54e4086511411763a3e29,36,matte,7,0.8467502593994141,0.9170165061950684,5191,6004,12,7
2e588c7566c54e4086511411763a3e29,36,matte,8,0.22214385867118835,0.3635314404964447,4420,18109,12,4
2e588c7566c54e4086511411763a3e29,36,matte,9,0.10684312134981155,0.19305920600891113,854,6004,12,7
2e588c7566c54e4086511411763a3e29,36,matte,10,0.7588710188865662,0.8629069328308105,14358,18109,12,4
2e588c7566c54e4086511411763a3e29,36,matte,11,0.0,0.0,4985,859245,12,0
2e588c7566c54e4086511411763a3e29,36,matte,12,0.0,0.0,1826,859245,12,0
2e588c7566c54e4086511411763a3e29,36,matte,13,0.2230367660522461,0.364726185798645,4308,17714,12,5
2e588c7566c54e4086511411763a3e29,36,matte,14,0.0,0.0,1565,859245,12,0
2e588c7566c54e4086511411763a3e29,36,matte,15,0.7556414008140564,0.860815167427063,14107,17714,12,5
2ef369ebae66464f9d2479057a6bf6d2,37,normal,1,0.15953429043293,0.27516958117485046,150902,24081,25,2
2ef369ebae66464f9d2479057a6bf6d2,37,normal,2,0.0,0.0,8353,693931,25,0
2ef369ebae66464f9d2479057a6bf6d2,37,normal,3,0.4025678336620331,0.5740440487861633,46478,18848,25,8
2ef369ebae66464f9d2479057a6bf6d2,37,normal,4,0.08045781403779984,0.1489328294992447,129397,10411,25,13
2ef369ebae66464f9d2479057a6bf6d2,37,point,1,0.2862302362918854,0.4450684189796448,150902,43194,19,6
2ef369ebae66464f9d2479057a6bf6d2,37,point,2,0.0004786549834534526,0.0009568519308231771,8353,25090,19,10
2ef369ebae66464f9d2479057a6bf6d2,37,point,3,0.45830658078193665,0.6285462975502014,46478,21657,19,13
2ef369ebae66464f9d2479057a6bf6d2,37,point,4,0.04722749441862106,0.09019529074430466,129397,25090,19,10
2ef369ebae66464f9d2479057a6bf6d2,37,matte,1,0.1504420042037964,0.2615377604961395,150902,22702,25,3
2ef369ebae66464f9d2479057a6bf6d2,37,matte,2,0.0,0.0,8353,693152,25,0
2ef369ebae66464f9d2479057a6bf6d2,37,matte,3,0.3722836673259735,0.5425753593444824,46478,17303,25,10
2ef369ebae66464f9d2479057a6bf6d2,37,matte,4,0.07887354493141174,0.14621461927890778,129397,10206,25,13
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,1,0.4093494713306427,0.580905556678772,9995,15028,9,2
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,2,0.4613867700099945,0.6314368844032288,7945,15028,9,2
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,3,0.652436375617981,0.789665937423706,6134,8923,9,5
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,4,0.01541488990187645,0.030361756682395935,452,15028,9,2
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,5,0.024194328114390373,0.047245580703020096,13270,7896,9,6
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,6,0.9175040125846863,0.9569774270057678,7561,7896,9,6
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,7,0.015111695043742657,0.029773462563753128,422,15028,9,2
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,8,0.9739571809768677,0.9868068099021912,13520,13312,9,3
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,9,0.9744495749473572,0.987059473991394,7288,7240,9,8
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,10,0.12101265788078308,0.21589882671833038,2147,8923,9,5
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,11,0.14068655669689178,0.2466699630022049,6707,9509,9,4
2f7852f6833d4eb69ee3f6ef5fac5738,38,normal,12,0.7426360249519348,0.8523133993148804,6071,7891,9,7
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,1,6.71246089041233e-05,0.00013424019562080503,9995,34701,4,1
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,2,0.0008683611522428691,0.0017352155409753323,7945,34701,4,1
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,3,0.9628132581710815,0.9810543656349182,6134,6006,4,3
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,4,0.0,0.0,452,921765,4,0
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,5,0.0,0.0,13270,921765,4,0
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,6,0.00026034886832349,0.0005205622292123735,7561,34701,4,1
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,7,0.0,0.0,422,921765,4,0
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,8,0.0,0.0,13520,921765,4,0
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,9,2.3816328393877484e-05,4.7631521738367155e-05,7288,34701,4,1
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,10,0.0011051080655306578,0.0022077762987464666,2147,6006,4,3
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,11,0.08671005815267563,0.1595826894044876,6707,34701,4,1
2f7852f6833d4eb69ee3f6ef5fac5738,38,point,12,0.9690237045288086,0.9842681884765625,6071,6070,4,2
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,1,0.0,0.0,9995,923117,9,0
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,2,0.0,0.0,7945,923117,9,0
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,3,0.9646717309951782,0.982018232345581,6134,6045,9,5
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,4,0.0,0.0,452,923117,9,0
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,5,0.9382250905036926,0.9681280851364136,13270,12458,9,3
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,6,0.00019985011022072285,0.00039962035953067243,7561,12458,9,3
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,7,6.496789865195751e-06,1.299349605687894e-05,422,923117,9,0
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,8,0.9773869514465332,0.9885641932487488,13520,13238,9,2
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,9,0.9743484258651733,0.9870075583457947,7288,7105,9,4
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,10,0.0009775171056389809,0.001953125,2147,6045,9,5
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,11,0.21380215883255005,0.3522850275039673,6707,5306,9,7
2f7852f6833d4eb69ee3f6ef5fac5738,38,matte,12,0.9739031195640564,0.9867790341377258,6071,6031,9,6
3031b834ab514a0fb91e0fec151ed0ff,39,normal,1,0.6977942585945129,0.8220009207725525,52333,36645,11,1
3031b834ab514a0fb91e0fec151ed0ff,39,normal,2,0.8589773178100586,0.9241396188735962,34622,29799,11,2
3031b834ab514a0fb91e0fec151ed0ff,39,normal,3,0.9466732740402222,0.9726062417030334,5867,5924,11,9
3031b834ab514a0fb91e0fec151ed0ff,39,normal,4,0.02784036099910736,0.054172538220882416,463,5924,11,9
3031b834ab514a0fb91e0fec151ed0ff,39,normal,5,0.7147891521453857,0.8336758613586426,7327,7271,11,8
3031b834ab514a0fb91e0fec151ed0ff,39,normal,6,0.9291338324546814,0.9632652997970581,5578,5692,11,10
3031b834ab514a0fb91e0fec151ed0ff,39,normal,7,0.04224635288119316,0.08106788247823715,451,5692,11,10
3031b834ab514a0fb91e0fec151ed0ff,39,normal,8,0.6864789724349976,0.8140972852706909,7250,7306,11,7
3031b834ab514a0fb91e0fec151ed0ff,39,point,1,0.5157881379127502,0.6805543899536133,52333,78910,7,1
3031b834ab514a0fb91e0fec151ed0ff,39,point,2,0.431514710187912,0.6028785109519958,34622,78910,7,1
3031b834ab514a0fb91e0fec151ed0ff,39,point,3,0.9079380035400391,0.9517478942871094,5867,6319,7,5
3031b834ab514a0fb91e0fec151ed0ff,39,point,4,0.07022250443696976,0.1312297284603119,463,6319,7,5
3031b834ab514a0fb91e0fec151ed0ff,39,point,5,0.0008399048238061368,0.0016783999744802713,7327,35571,7,2
3031b834ab514a0fb91e0fec151ed0ff,39,point,6,0.9036892056465149,0.9494083523750305,5578,6084,7,6
3031b834ab514a0fb91e0fec151ed0ff,39,point,7,0.07307060807943344,0.13618974387645721,451,6084,7,6
3031b834ab514a0fb91e0fec151ed0ff,39,point,8,0.0009349944884888828,0.0018682421650737524,7250,35571,7,2
3031b834ab514a0fb91e0fec151ed0ff,39,matte,1,0.5918601155281067,0.7436081767082214,52333,85382,8,1
3031b834ab514a0fb91e0fec151ed0ff,39,matte,2,0.3977520167827606,0.5691310167312622,34622,85382,8,1
3031b834ab514a0fb91e0fec151ed0ff,39,matte,3,0.9788744449615479,0.9893244504928589,5867,5842,8,6
3031b834ab514a0fb91e0fec151ed0ff,39,matte,4,0.0031821797601878643,0.006344171240925789,463,5842,8,6
3031b834ab514a0fb91e0fec151ed0ff,39,matte,5,0.0,0.0,7327,885450,8,0
3031b834ab514a0fb91e0fec151ed0ff,39,matte,6,0.9350316524505615,0.9664251804351807,5578,5740,8,7
3031b834ab514a0fb91e0fec151ed0ff,39,matte,7,0.04401348903775215,0.0843159407377243,451,5740,8,7
3031b834ab514a0fb91e0fec151ed0ff,39,matte,8,0.6564251780509949,0.7925805449485779,7250,8708,8,4
31b3720044ca458d90461a4ba5a22abf,40,normal,1,0.0,0.0,2642,870862,12,0
31b3720044ca458d90461a4ba5a22abf,40,normal,2,0.0036930283531546593,0.007358879782259464,975,21311,12,3
31b3720044ca458d90461a4ba5a22abf,40,normal,3,0.0032114663626998663,0.006402371916919947,1821,61593,12,1
31b3720044ca458d90461a4ba5a22abf,40,normal,4,0.0,0.0,2905,870862,12,0
31b3720044ca458d90461a4ba5a22abf,40,normal,5,0.002918761223554611,0.005820533726364374,5577,6793,12,7
31b3720044ca458d90461a4ba5a22abf,40,normal,6,0.01887318678200245,0.03704717755317688,607,21311,12,3
31b3720044ca458d90461a4ba5a22abf,40,normal,7,0.11244730651378632,0.20216204226016998,2180,6793,12,7
31b3720044ca458d90461a4ba5a22abf,40,normal,8,0.30565598607063293,0.4682029187679291,26437,8236,12,5
31b3720044ca458d90461a4ba5a22abf,40,normal,9,0.6252081990242004,0.7693884372711182,12303,8186,12,6
31b3720044ca458d90461a4ba5a22abf,40,normal,10,0.016758712008595467,0.03296497464179993,2475,61593,12,1
31b3720044ca458d90461a4ba5a22abf,40,normal,11,0.3334296941757202,0.5001083612442017,3597,5629,12,9
31b3720044ca458d90461a4ba5a22abf,40,normal,12,0.4363188147544861,0.6075515151023865,12435,6793,12,7
31b3720044ca458d90461a4ba5a22abf,40,normal,13,0.8025307059288025,0.8904488682746887,23134,21311,12,3
31b3720044ca458d90461a4ba5a22abf,40,point,1,1.5739454966023914e-06,3.1478862183575984e-06,2642,632705,8,0
31b3720044ca458d90461a4ba5a22abf,40,point,2,0.0001319725561188534,0.00026391027495265007,975,21760,8,2
31b3720044ca458d90461a4ba5a22abf,40,point,3,0.0,0.0,1821,632705,8,0
31b3720044ca458d90461a4ba5a22abf,40,point,4,6.293206752161495e-06,1.2586334378283937e-05,2905,632705,8,0
31b3720044ca458d90461a4ba5a22abf,40,point,5,0.0025595284532755613,0.005105988122522831,5577,7349,8,6
31b3720044ca458d90461a4ba5a22abf,40,point,6,0.025350691750645638,0.04944784566760063,607,21760,8,2
31b3720044ca458d90461a4ba5a22abf,40,point,7,0.13144145905971527,0.2323433756828308,2180,7349,8,6
31b3720044ca458d90461a4ba5a22abf,40,point,8,0.5215319991111755,0.6855353713035583,26437,14442,8,3
31b3720044ca458d90461a4ba5a22abf,40,point,9,0.6363857388496399,0.7777943015098572,12303,7890,8,4
31b3720044ca458d90461a4ba5a22abf,40,point,10,0.0,0.0,2475,632705,8,0
31b3720044ca458d90461a4ba5a22abf,40,point,11,0.005014206748455763,0.009978380054235458,3597,14442,8,3
31b3720044ca458d90461a4ba5a22abf,40,point,12,0.45577630400657654,0.6261625289916992,12435,7349,8,6
31b3720044ca458d90461a4ba5a22abf,40,point,13,0.786399245262146,0.8804294466972351,23134,21760,8,2
31b3720044ca458d90461a4ba5a22abf,40,matte,1,0.0,0.0,2642,875070,8,0
31b3720044ca458d90461a4ba5a22abf,40,matte,2,4.443062061909586e-05,8.885729766916484e-05,975,21533,8,2
31b3720044ca458d90461a4ba5a22abf,40,matte,3,0.005750594660639763,0.011435428634285927,1821,26512,8,1
31b3720044ca458d90461a4ba5a22abf,40,matte,4,0.0,0.0,2905,875070,8,0
31b3720044ca458d90461a4ba5a22abf,40,matte,5,0.023043649271130562,0.04504920169711113,5577,7431,8,5
31b3720044ca458d90461a4ba5a22abf,40,matte,6,0.022255055606365204,0.04354110360145569,607,21533,8,2
31b3720044ca458d90461a4ba5a22abf,40,matte,7,0.1054750382900238,0.1908230185508728,2180,7431,8,5
31b3720044ca458d90461a4ba5a22abf,40,matte,8,0.5063989758491516,0.6723304390907288,26437,13701,8,3
31b3720044ca458d90461a4ba5a22abf,40,matte,9,0.6044878363609314,0.7534963488578796,12303,7575,8,4
31b3720044ca458d90461a4ba5a22abf,40,matte,10,0.00859429407864809,0.017042122781276703,2475,26512,8,1
31b3720044ca458d90461a4ba5a22abf,40,matte,11,0.009689469821751118,0.019192969426512718,3597,13701,8,3
31b3720044ca458d90461a4ba5a22abf,40,matte,12,0.45039060711860657,0.6210610866546631,12435,7431,8,5
31b3720044ca458d90461a4ba5a22abf,40,matte,13,0.7843959927558899,0.8791725635528564,23134,21533,8,2
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,1,0.24888060986995697,0.3985659182071686,38303,153595,9,2
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,5,0.8358131647109985,0.9105644822120667,24510,24967,9,4
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,6,0.9796370267868042,0.9897137880325317,9032,8856,9,5
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,7,0.7011629343032837,0.824333667755127,6528,5028,9,8
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,9,0.055964816361665726,0.10599750280380249,2962,6642,9,6
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,10,0.5126851797103882,0.6778478622436523,45673,42034,9,3
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,12,0.0959511250257492,0.17510110139846802,2480,24967,9,4
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,13,0.08162219822406769,0.15092551708221436,8640,42034,9,3
358eb80d4d074dee8cd65b4b0fa187f7,41,normal,14,0.13726991415023804,0.2414025217294693,18885,42034,9,3
358eb80d4d074dee8cd65b4b0fa187f7,41,point,1,0.2445870190858841,0.3930412530899048,38303,155870,7,6
358eb80d4d074dee8cd65b4b0fa187f7,41,point,5,0.11485126614570618,0.2060387134552002,24510,173744,7,5
358eb80d4d074dee8cd65b4b0fa187f7,41,point,6,0.057945724576711655,0.10954385250806808,9032,155870,7,6
358eb80d4d074dee8cd65b4b0fa187f7,41,point,7,0.041881054639816284,0.08039508014917374,6528,155870,7,6
358eb80d4d074dee8cd65b4b0fa187f7,41,point,9,0.015549872070550919,0.030623551458120346,2962,155870,7,6
358eb80d4d074dee8cd65b4b0fa187f7,41,point,10,0.27988189458847046,0.43735578656196594,45673,155870,7,6
358eb80d4d074dee8cd65b4b0fa187f7,41,point,12,0.014273874461650848,0.02814599685370922,2480,173744,7,5
358eb80d4d074dee8cd65b4b0fa187f7,41,point,13,0.055430807173252106,0.10503920912742615,8640,155870,7,6
358eb80d4d074dee8cd65b4b0fa187f7,41,point,14,0.1211586594581604,0.21613115072250366,18885,155870,7,6
358eb80d4d074dee8cd65b4b0fa187f7,41,matte,1,0.24044597148895264,0.3876766562461853,38303,158624,8,3
358eb80d4d074dee8cd65b4b0fa187f7,41,matte,5,0.7889502048492432,0.8820258975028992,24510,19559,8,4
358eb80d4d074dee8cd65b4b0fa187f7,41,matte,6,0.9663530588150024,0.9828886389732361,9032,8734,8,6
